acronym_1;hourS;minS;hourE;minE;currentC;day;roomID;type_1;nameR
STem1326;16;0;17;30;13;5;2448131362719;TEORICA;QA1.1
TIS-IBiom;14;30;16;0;45;5;2448131362719;TEORICA;QA1.1
EBI3645111326;14;30;16;30;34;5;2448131362720;PROBLEMS;QA1.2
PIO6645111326;8;0;10;0;12;5;2448131362720;TEORICA;QA1.2
SSau26;16;30;18;0;67;5;2448131362720;TEORICA;QA1.2
TM5645111326;12;30;14;0;49;5;2448131362720;TEORICA;QA1.2
CTP3645111326;17;0;19;0;11;5;2448131362721;TEORICA;QA1.3
ETer3645111326;9;30;11;0;61;5;2448131362721;TEORICA;QA1.3
ONL1326;15;0;16;30;0;5;2448131362721;TEORICA;QA1.3
QB3645111326;11;0;13;0;4;5;2448131362721;TEORICA;QA1.3
RMate3645111326;13;0;15;0;6;5;2448131362721;TEORICA;QA1.3
BCE5111326;13;30;15;30;20;5;2448131362722;TEORICA;QA1.4
CQA3645111326;10;30;12;0;25;5;2448131362738;PROBLEMS;Q4.2
IMF111326;8;30;10;30;28;5;2448131362738;TEORICA;Q4.2
GPetr1326;14;30;16;0;6;5;2448131362742;PROBLEMS;Q4.6
PEBiolo5111326;12;0;14;0;30;5;2448131362742;PROBLEMS;Q4.6
PQF3645111326;8;0;9;30;5;5;2448131362742;TEORICA;Q4.6
TSEO1326;9;30;11;0;0;5;2448131362742;TUTORIAL_ORIENTATION;Q4.6
TVS51;9;30;11;0;30;5;2448131362742;LABORATORIAL;Q4.6
CDI13110111326;14;0;15;30;17;5;2448131362743;PROBLEMS;Q4.7
CPS1326;10;30;12;30;40;5;2448131362743;TEORICA;Q4.7
MComp3645111326;17;0;17;30;37;5;2448131362743;LABORATORIAL;Q4.7
MComp3645111326;16;0;17;0;40;5;2448131362743;PROBLEMS;Q4.7
PEBiolo5111326;8;0;10;0;14;5;2448131362743;PROBLEMS;Q4.7
STem1326;17;30;19;0;13;5;2448131362743;LABORATORIAL;Q4.7
EEO1326;12;30;14;0;4;5;2448131362744;TUTORIAL_ORIENTATION;Q4.1
Ges23645111326;14;0;15;30;44;5;2448131362744;PROBLEMS;Q4.1
PEst;9;0;10;30;48;5;2448131362744;PROBLEMS;Q4.1
Q23645111326;15;30;17;30;15;5;2448131362744;PROBLEMS;Q4.1
TSEO1326;11;0;12;30;0;5;2448131362744;TUTORIAL_ORIENTATION;Q4.1
CSis3645111326;16;0;17;0;35;5;2448131362947;PROBLEMS;E4
MO63645111326;14;0;15;0;17;5;2448131362947;PROBLEMS;E4
SA5111326;12;30;14;0;36;5;2448131362947;TEORICA;E4
CDI1395111326;14;0;15;30;40;5;2448131362948;PROBLEMS;E3
COSE645111326;9;30;11;0;1;5;2448131362948;PROBLEMS;E3
EGer6645111326;16;30;18;0;39;5;2448131362948;PROBLEMS;E3
PEBiolo5111326;12;0;14;0;0;5;2448131362948;PROBLEMS;E3
E3645111326;17;0;19;0;35;5;2448131362951;PROBLEMS;E2
PN26;11;0;12;30;26;5;2448131362951;PROBLEMS;E2
PROE3645111326;9;0;11;0;29;5;2448131362951;PROBLEMS;E2
ACom11645111326;14;0;15;30;39;5;2448131362952;PROBLEMS;E1
Ges53645111326;15;30;17;0;38;5;2448131362952;PROBLEMS;E1
AVE645111326;14;0;15;30;55;5;2448131362971;TEORICA;EA1
T3645111326;12;30;14;0;82;5;2448131362971;TEORICA;EA1
EGer6645111326;9;30;11;0;81;5;2448131362979;TEORICA;EA2
GPE10111326;18;30;20;0;0;5;2448131362979;PROBLEMS;EA2
PF3645111326;15;30;17;0;55;5;2448131362979;TEORICA;EA2
STFO3645111326;14;0;15;30;75;5;2448131362979;TEORICA;EA2
AAC3645111326;15;30;17;0;33;5;2448131362989;TEORICA;EA3
AP3645111326;9;30;11;0;47;5;2448131362989;TEORICA;EA3
COSE645111326;8;0;9;30;73;5;2448131362989;TEORICA;EA3
PDS5645111326;11;0;12;30;83;5;2448131362989;TEORICA;EA3
SS7645111326;13;30;15;0;52;5;2448131362989;PROBLEMS;EA3
GPE10111326;17;0;18;30;123;5;2448131362990;TEORICA;EA4
GPE10111326;17;0;18;30;123;5;2448131362990;TEORICA;EA4
PDSB645111326;12;0;13;30;15;5;2448131362990;TEORICA;EA4
RTR645111326;15;30;17;0;26;5;2448131362990;TEORICA;EA4
ACom11645111326;14;0;15;30;39;5;2448131363027;PROBLEMS;E8
EO10111326;16;0;17;0;35;5;2448131363027;PROBLEMS;E8
Pro3645111326;14;0;15;30;38;5;2448131363027;PROBLEMS;E8
STFO3645111326;12;30;14;0;36;5;2448131363027;PROBLEMS;E8
AP3645111326;14;0;15;30;40;5;2448131363231;PROBLEMS;Q01
FES3645111326;9;0;10;30;69;5;2448131363231;TEORICA;Q01
FEsta3645111326;10;30;12;0;65;5;2448131363231;PROBLEMS;Q01
MA3645111326;12;0;13;30;49;5;2448131363231;PROBLEMS;Q01
Pro3645111326;14;0;15;30;38;5;2448131363231;PROBLEMS;Q01
BBM3645111326;14;30;16;0;127;5;2448131363245;TEORICA;QA
SD3645111326;11;30;13;0;185;5;2448131363245;TEORICA;QA
DASE26;8;0;12;30;54;5;2448131363432;TEORICA;PA2
FT111326;12;30;14;0;92;5;2448131363432;TEORICA;PA2
LM23645111326;15;0;16;30;48;5;2448131363432;TEORICA;PA2
CDI1395111326;13;0;14;0;130;5;2448131363437;TEORICA;PA1
ECTec26;11;30;13;0;75;5;2448131363437;TEORICA;PA1
PP78;18;0;20;0;124;5;2448131363437;SEMINARY;PA1
FN45111326;15;0;17;0;11;5;2448131363469;TEORICA;P1
TCor1326;13;0;15;0;1;5;2448131363469;TEORICA;P1
TAIA1326;11;0;13;0;0;5;2448131363482;SEMINARY;P9
LM23645111326;16;30;18;0;48;5;2448131363483;PROBLEMS;P8
STem1326;18;30;20;0;13;5;2448131363483;LABORATORIAL;P8
CDI-II;14;30;16;0;52;5;2448131363498;PROBLEMS;P12
ESpi3645111326;16;0;17;30;4;5;2448131363498;LABORATORIAL;P12
IAlg45111326;8;30;10;0;61;5;2448131363498;TEORICA;P12
AMC23645111326;12;30;14;0;39;5;2448131363500;PROBLEMS;P13
ASA7645111326;14;30;16;0;30;5;2448131363640;PROBLEMS;F8
LP5645111326;8;0;9;30;26;5;2448131363640;PROBLEMS;F8
LPro26;9;30;11;0;20;5;2448131363640;LABORATORIAL;F8
SDis12645111326;8;0;9;30;118;5;2448131363642;TEORICA;FA3
CVI26;12;30;14;0;54;5;2448131363664;TEORICA;F2
EO10111326;14;30;15;30;35;5;2448131363664;PROBLEMS;F2
PLig3645111326;12;0;12;30;19;5;2448131363664;LABORATORIAL;F2
TCom5111326;16;0;17;30;37;5;2448131363664;PROBLEMS;F2
DMG7645111326;9;0;10;0;0;5;2448131363667;LABORATORIAL;FA1
SDis12645111326;11;0;12;30;107;5;2448131363667;TEORICA;FA1
TCFE33645111326;15;0;16;30;60;5;2448131363667;PROBLEMS;FA1
TVS51;17;0;18;30;84;5;2448131363667;TEORICA;FA1
AMS111326;8;0;9;30;8;5;2448131363674;PROBLEMS;F4
AMS111326;9;30;11;0;35;5;2448131363674;PROBLEMS;F4
CSis3645111326;17;0;18;0;26;5;2448131363674;PROBLEMS;F4
Com5645111326-2;9;30;11;0;28;5;2448131363676;LABORATORIAL;F3
Com5645111326-2;11;0;12;30;19;5;2448131363676;LABORATORIAL;F3
PEst3645111326;13;0;14;30;50;5;2448131363676;PROBLEMS;F3
RG45111326;14;30;16;0;19;5;2448131363723;TEORICA;I3
TRGC645111326;17;0;19;0;9;5;2448131363723;TEORICA;I3
Hid3645111326;14;30;16;0;15;5;2448131363791;TEORICA;I5
MGeo3645111326;11;0;12;30;20;5;2448131363791;PROBLEMS;I5
PLPla1326;8;0;9;30;22;5;2448131363791;TEORICA;I5
PLPla1326;9;30;11;0;22;5;2448131363840;TEORICA;I9
Econ23645111326;15;0;16;30;20;5;2448131363841;TEORICA;I8
AEsp645111326;18;30;20;0;14;5;2448131364033;TEORICA;AM
DASE26;15;0;17;30;52;5;2448131364033;TEORICA;AM
DSM23645111326;9;30;11;0;33;5;2448131364033;TEORICA;AM
Maq3645111326;8;0;9;30;51;5;2448131364033;TEORICA;AM
DMG7645111326;10;0;11;30;28;5;2448131364044;LABORATORIAL;MOM
DMG7645111326;10;0;11;30;28;5;2448131364045;LABORATORIAL;SDM
AP3645111326;14;0;15;30;47;5;2448131364218;TEORICA;EA5
FTel3645111326;12;30;14;0;125;5;2448131364218;TEORICA;EA5
MSM26;9;30;11;0;22;6;2448131361185;TEORICA;E5
ACie1326;17;0;20;30;0;6;2448131361580;PROBLEMS;VA1
LCE1326;17;0;20;30;0;6;2448131361580;PROBLEMS;VA1
PU43645111326;14;30;16;30;45;6;2448131361580;TEORICA;VA1
SEE3645111326;12;30;14;0;96;6;2448131361580;TEORICA;VA1
SSMD1326;17;0;20;30;0;6;2448131361580;PROBLEMS;VA1
OG3645111326;12;0;13;0;70;6;2448131361583;TEORICA;VA2
OG3645111326;11;0;12;0;10;6;2448131361583;TEORICA;VA2
MD5645111326;11;30;13;0;123;6;2448131361602;TEORICA;VA3
MD5645111326;10;0;11;30;102;6;2448131361602;TEORICA;VA3
Ges23645111326;13;0;14;0;69;6;2448131361604;TEORICA;VA4
MGeo3645111326;11;30;13;0;90;6;2448131361604;TEORICA;VA4
TEM23645111326;10;0;11;30;99;6;2448131361604;TEORICA;VA4
AE3645111326;8;30;10;0;39;6;2448131361607;TEORICA;VA5
AE3645111326;10;0;11;30;17;6;2448131361607;TEORICA;VA5
OG3645111326;13;0;14;0;95;6;2448131361607;TEORICA;VA5
TEM23645111326;11;30;13;0;76;6;2448131361607;TEORICA;VA5
CNVir26;14;30;16;0;69;6;2448131361622;TEORICA;VA6
MGeo3645111326;10;0;11;30;73;6;2448131361622;TEORICA;VA6
PU43645111326;13;0;14;0;68;6;2448131361622;TEORICA;VA6
PPes3645111326;17;0;18;0;0;6;2448131361644;SEMINARY;V0.03
PU43645111326;16;30;19;30;26;6;2448131361645;PROBLEMS;V0.04
SSau26;11;0;12;30;35;6;2448131361645;PROBLEMS;V0.04
SSau26;12;30;14;0;67;6;2448131361645;TEORICA;V0.04
PA43645111326;9;0;13;0;25;6;2448131361663;LABORATORIAL;V0.10
PA3645111326;8;0;13;0;25;6;2448131361665;LABORATORIAL;V0.12
PA3645111326;8;0;13;0;23;6;2448131361666;LABORATORIAL;V0.13
DEst3645111326;14;30;16;0;35;6;2448131361679;PROBLEMS;V1.23
OG3645111326;16;0;17;30;5;6;2448131361680;PROBLEMS;V1.24
DUA26;9;0;11;0;9;6;2448131361681;TEORICA;V1.25
SIG5645111326;11;0;13;0;9;6;2448131361681;TEORICA;V1.25
IOpe31245111326;15;0;16;30;16;6;2448131361682;PROBLEMS;V1.26
MM3645111326;12;30;14;0;20;6;2448131361682;TEORICA;V1.26
AMAA3645111326;14;30;15;30;20;6;2448131361683;TEORICA;V1.31
EAmbie26;15;30;17;0;10;6;2448131361683;TEORICA;V1.31
GTVR33645111326;10;30;12;0;24;6;2448131361683;TEORICA;V1.31
TC3645111326;12;0;13;30;15;6;2448131361683;PROBLEMS;V1.31
PATEG3645111326;9;0;10;30;37;6;2448131361684;PROBLEMS;V1.27
CDI14210111326;14;30;16;0;16;6;2448131361685;PROBLEMS;V1.32
OG3645111326;13;0;14;30;28;6;2448131361685;PROBLEMS;V1.32
PU43645111326;16;30;19;30;26;6;2448131361685;PROBLEMS;V1.32
MQ645111326;10;30;12;0;48;6;2448131361687;PROBLEMS;V1.33
TEMas111326;13;0;14;30;57;6;2448131361687;TEORICA;V1.33
Arq3645111326;9;0;12;0;23;6;2448131361689;PROBLEMS;V1.34
PA33645111326;10;0;13;0;19;6;2448131361692;LABORATORIAL;V1.40
PA33645111326;9;0;10;0;20;6;2448131361692;SEMINARY;V1.40
PA33645111326;10;0;13;0;19;6;2448131361693;LABORATORIAL;V1.35
PA33645111326;9;0;10;0;20;6;2448131361693;SEMINARY;V1.35
PFA111326;9;30;11;30;0;6;2448131361695;LABORATORIAL;V1.36
PFA111326;11;30;13;30;7;6;2448131361695;TUTORIAL_ORIENTATION;V1.36
PFA111326;9;0;11;0;1;6;2448131361696;LABORATORIAL;V1.38
PFA111326;11;0;13;0;5;6;2448131361696;TUTORIAL_ORIENTATION;V1.38
HRH3645111326;11;30;13;0;17;6;2448131361712;LABORATORIAL;V1.20.1
MGVE3645111326;13;30;16;30;25;6;2448131361712;LABORATORIAL;V1.20.1
GMU6645111326;10;0;12;0;9;6;2448131361715;TEORICA;V1.12
PU43645111326;16;30;19;30;19;6;2448131361715;PROBLEMS;V1.12
T3645111326;16;0;16;30;44;6;2448131361715;LABORATORIAL;V1.12
T3645111326;15;0;16;0;44;6;2448131361715;PROBLEMS;V1.12
TEM23645111326;8;0;9;0;15;6;2448131361715;PROBLEMS;V1.12
TTEA3645111326;12;0;14;0;12;6;2448131361715;TEORICA;V1.12
CDI13110111326;14;0;15;30;21;6;2448131361716;PROBLEMS;V1.11
Est23645111326;12;0;13;0;39;6;2448131361716;TEORICA;V1.11
MComp3645111326;17;0;17;30;22;6;2448131361716;LABORATORIAL;V1.11
MComp3645111326;16;0;17;0;31;6;2448131361716;PROBLEMS;V1.11
PSRR26;8;30;11;30;4;6;2448131361716;TEORICA;V1.11
MI;16;0;17;30;0;6;2448131361719;TEORICA;V1.05
VCom26;9;0;10;30;0;6;2448131361719;TEORICA;V1.05
EE5026;15;30;18;30;0;6;2448131361721;TEORICA;V1.03
GMU6645111326;20;0;21;30;9;6;2448131361721;PROBLEMS;V1.03
MIArq1326;14;0;15;30;0;6;2448131361721;SEMINARY;V1.03
PCRS1326;11;0;14;0;0;6;2448131361721;TEORICA;V1.03
MGIF52;18;0;19;0;0;6;2448131361722;PROBLEMS;V1.02
PGEF52;16;0;17;0;0;6;2448131361722;PROBLEMS;V1.02
PSTra52;10;0;11;0;0;6;2448131361722;PROBLEMS;V1.02
TTF52;12;30;13;30;0;6;2448131361722;PROBLEMS;V1.02
HRH3645111326;8;0;9;30;2;6;2448131361728;LABORATORIAL;V1.20.3
S645111326;14;0;17;0;19;6;2448131361728;PROBLEMS;V1.20.3
Ges23645111326;15;30;17;0;20;6;2448131361729;PROBLEMS;V1.17
Ges53645111326;17;0;18;30;45;6;2448131361729;PROBLEMS;V1.17
MMat3645111326;11;30;12;30;40;6;2448131361729;PROBLEMS;V1.17
Tra6645111326;11;0;11;30;13;6;2448131361729;LABORATORIAL;V1.17
Tra6645111326;10;0;11;0;13;6;2448131361729;PROBLEMS;V1.17
OG3645111326;16;0;17;30;11;6;2448131361730;PROBLEMS;V1.16
Prop3645111326;11;0;11;30;54;6;2448131361730;LABORATORIAL;V1.16
CEE3645111326;14;0;15;30;24;6;2448131361732;PROBLEMS;V1.14
MO43645111326;15;30;16;30;49;6;2448131361732;PROBLEMS;V1.14
PSRR26;11;30;13;0;4;6;2448131361732;LABORATORIAL;V1.14
Esp3645111326;12;0;14;0;3;6;2448131361733;TEORICA;V1.09
TTEA3645111326;14;0;15;30;5;6;2448131361733;PROBLEMS;V1.09
AInd3645111326;16;0;17;0;22;6;2448131361734;PROBLEMS;V1.08
MO531145111326;8;0;9;0;64;6;2448131361734;PROBLEMS;V1.08
OG3645111326;14;30;16;0;23;6;2448131361734;PROBLEMS;V1.08
CDI1345111326;12;30;14;0;40;6;2448131361735;PROBLEMS;V1.07
ANEDP23645111326;14;0;16;0;12;6;2448131361736;TEORICA;V1.06
BEst5111326;11;0;13;0;22;6;2448131361736;TEORICA;V1.06
AL705111326;9;0;10;30;52;6;2448131362251;PROBLEMS;C01
Ges53645111326;9;30;11;0;45;6;2448131362317;PROBLEMS;C9
GProj3645111326;12;30;14;0;45;6;2448131362317;PROBLEMS;C9
EV3645111326;13;30;14;30;97;6;2448131362333;TEORICA;GA2
Prop3645111326;9;30;11;0;61;6;2448131362333;TEORICA;GA2
T3645111326;11;30;13;0;97;6;2448131362333;TEORICA;GA2
CEE3645111326;11;0;12;30;108;6;2448131362371;TEORICA;GA1
D3645111326;12;30;13;30;117;6;2448131362371;TEORICA;GA1
EO33645111326-2;13;30;15;0;84;6;2448131362371;TEORICA;GA1
ACED715111326;8;0;9;0;140;6;2448131362372;TEORICA;GA3
Ges53645111326;14;30;15;30;88;6;2448131362372;TEORICA;GA3
IAED7645111326;11;30;13;0;98;6;2448131362372;TEORICA;GA3
MO63645111326;15;30;17;0;98;6;2448131362372;TEORICA;GA3
PN3645111326;13;30;15;0;14;6;2448131362439;TEORICA;C13
Qui3645111326;12;30;13;30;18;6;2448131362439;PROBLEMS;C13
SFO26;9;30;11;0;17;6;2448131362439;PROBLEMS;C13
VN3645111326;12;0;12;30;10;6;2448131362439;LABORATORIAL;C13
CMat5645111326;15;30;17;0;38;6;2448131362440;PROBLEMS;C12
EEORT1326;11;30;13;0;0;6;2448131362440;TUTORIAL_ORIENTATION;C12
MMat3645111326;9;0;10;0;41;6;2448131362440;PROBLEMS;C12
CMat5645111326;14;0;15;30;25;6;2448131362449;PROBLEMS;C11
MO531145111326;9;0;10;0;57;6;2448131362449;PROBLEMS;C11
PEst-2;12;30;14;0;40;6;2448131362449;PROBLEMS;C11
PROE3645111326;15;30;17;30;4;6;2448131362449;PROBLEMS;C11
T3645111326;12;0;12;30;45;6;2448131362449;LABORATORIAL;C11
T3645111326;11;0;12;0;50;6;2448131362449;PROBLEMS;C11
Ges23645111326;9;0;10;30;21;6;2448131362450;PROBLEMS;C10
Ges53645111326;15;30;17;0;39;6;2448131362450;PROBLEMS;C10
TCom5111326;13;0;14;30;37;6;2448131362450;PROBLEMS;C10
CDI1319111326;16;0;17;0;138;6;2448131362493;TEORICA;GA4
CDI1345111326;11;30;12;30;145;6;2448131362493;TEORICA;GA4
Ges53645111326;13;0;14;0;129;6;2448131362493;TEORICA;GA4
MA3645111326;9;0;10;0;112;6;2448131362493;TEORICA;GA4
MO63645111326;14;0;15;30;149;6;2448131362493;TEORICA;GA4
CDI-II;13;0;14;0;130;6;2448131362494;TEORICA;GA5
EO3645111326;11;30;13;0;143;6;2448131362494;TEORICA;GA5
MA3645111326;10;0;11;0;109;6;2448131362494;TEORICA;GA5
MO43645111326;14;0;15;30;140;6;2448131362494;TEORICA;GA5
QO23645111326;13;0;14;30;67;6;2448131362613;PROBLEMS;QA02.1
MMat3645111326;11;0;12;30;136;6;2448131362614;TEORICA;QA02.2
QO33645111326;14;0;15;30;59;6;2448131362614;TEORICA;QA02.2
Com5645111326-2;8;0;9;30;98;6;2448131362615;TEORICA;QA02.3
Com5645111326-2;9;30;11;0;106;6;2448131362615;TEORICA;QA02.3
IAED7645111326;10;0;11;30;120;6;2448131362616;TEORICA;QA02.4
Mat3645111326;14;30;16;0;95;6;2448131362616;TEORICA;QA02.4
OSM3645111326;13;30;14;30;87;6;2448131362616;TEORICA;QA02.4
BAmb5111326;13;0;15;0;50;6;2448131362719;TEORICA;QA1.1
IAS5111326;9;30;11;0;17;6;2448131362719;TEORICA;QA1.1
BFM3645111326;15;0;16;30;59;6;2448131362720;TEORICA;QA1.2
DM3645111326;10;0;12;0;14;6;2448131362720;SEMINARY;QA1.2
TM5645111326;12;30;14;0;49;6;2448131362720;TEORICA;QA1.2
CFT3645111326;9;0;11;0;69;6;2448131362721;TEORICA;QA1.3
PIO6645111326;12;0;14;0;12;6;2448131362721;TEORICA;QA1.3
TIS-IBiom;16;0;17;30;45;6;2448131362721;LABORATORIAL;QA1.3
TIS-IBiom;14;30;16;0;45;6;2448131362721;TEORICA;QA1.3
Tur3645111326;14;0;15;0;21;6;2448131362722;LABORATORIAL;QA1.4
Tur3645111326;9;30;11;0;76;6;2448131362722;TEORICA;QA1.4
GProj3645111326;11;0;12;30;47;6;2448131362738;PROBLEMS;Q4.2
EBI3645111326;9;0;11;0;40;6;2448131362742;PROBLEMS;Q4.6
Qui3645111326;15;0;16;0;6;6;2448131362742;PROBLEMS;Q4.6
TM23645111326;12;0;13;0;31;6;2448131362742;PROBLEMS;Q4.6
ERes45111326;17;0;18;30;16;6;2448131362743;PROBLEMS;Q4.7
ACED26;8;0;9;30;37;6;2448131362744;PROBLEMS;Q4.1
LCET3645111326;15;0;16;0;16;6;2448131362744;TEORICA;Q4.1
MMat3645111326;11;30;12;30;40;6;2448131362744;PROBLEMS;Q4.1
MMat3645111326;11;30;12;30;40;6;2448131362744;PROBLEMS;Q4.1
PEst51;8;0;9;30;23;6;2448131362947;PROBLEMS;E4
TDig45111326;17;0;18;30;22;6;2448131362947;PROBLEMS;E4
MO63645111326;17;0;18;0;24;6;2448131362948;PROBLEMS;E3
ACom11645111326;18;30;20;0;30;6;2448131362951;PROBLEMS;E2
EO23645111326;12;30;13;30;18;6;2448131362951;PROBLEMS;E2
ER7645111326;9;30;11;0;29;6;2448131362951;PROBLEMS;E2
EO10111326;14;30;15;30;24;6;2448131362952;PROBLEMS;E1
HN3645111326;16;0;17;30;19;6;2448131362952;TEORICA;E1
ETeo3645111326;8;0;9;30;103;6;2448131362971;TEORICA;EA1
ETeo3645111326;11;0;12;30;109;6;2448131362971;TEORICA;EA1
Fot3645111326;14;0;15;30;40;6;2448131362971;TEORICA;EA1
Ges23645111326;12;30;13;30;122;6;2448131362971;TEORICA;EA1
MO43645111326;15;30;17;0;85;6;2448131362971;TEORICA;EA1
Fot3645111326;12;30;14;0;21;6;2448131362979;PROBLEMS;EA2
IM5645111326;14;0;15;30;134;6;2448131362979;TEORICA;EA2
STel45111326;15;30;17;0;29;6;2448131362979;TEORICA;EA2
-HW645111326;14;0;15;30;31;6;2448131362989;TEORICA;EA3
TDig45111326;15;30;17;0;56;6;2448131362989;TEORICA;EA3
ACom205111326;15;30;17;0;46;6;2448131362990;TEORICA;EA4
CEAE;14;0;15;30;14;6;2448131362990;TEORICA;EA4
EEO1326;11;30;13;0;4;6;2448131363027;TUTORIAL_ORIENTATION;E8
FEE3645111326;16;0;18;0;40;6;2448131363027;PROBLEMS;E8
PROE3645111326;9;0;11;0;29;6;2448131363027;PROBLEMS;E8
AL705111326;12;0;13;0;169;6;2448131363245;TEORICA;QA
MO33645111326;14;30;16;0;257;6;2448131363245;TEORICA;QA
PEst51;9;30;11;0;172;6;2448131363245;TEORICA;QA
DASE26;14;0;18;30;16;6;2448131363432;TEORICA;PA2
MO33645111326;11;0;12;30;2;6;2448131363432;TEORICA;PA2
CDI1415111326;9;0;10;0;170;6;2448131363437;TEORICA;PA1
CDI-II;14;0;15;0;55;6;2448131363437;TEORICA;PA1
MO531145111326;10;0;11;30;156;6;2448131363437;TEORICA;PA1
TAlg3645111326;9;0;11;0;7;6;2448131363469;TEORICA;P1
EOnd1326;15;30;17;0;11;6;2448131363483;TEORICA;P8
MC33645111326;13;0;14;30;32;6;2448131363483;TEORICA;P8
STem1326;11;0;12;30;13;6;2448131363483;TEORICA;P8
FNuc3645111326;11;0;12;30;29;6;2448131363498;TEORICA;P12
MO43645111326;13;0;14;0;31;6;2448131363498;PROBLEMS;P12
RMan3645111326;9;30;11;0;43;6;2448131363498;TEORICA;P12
EO10111326;13;0;14;0;35;6;2448131363640;PROBLEMS;F8
TM23645111326;16;0;17;0;35;6;2448131363640;PROBLEMS;F8
AInd3645111326;13;0;14;30;79;6;2448131363642;TEORICA;FA3
AInd3645111326;14;30;16;0;90;6;2448131363642;TEORICA;FA3
SS7645111326;11;0;12;30;52;6;2448131363642;PROBLEMS;FA3
E3645111326;12;0;14;0;36;6;2448131363664;PROBLEMS;F2
FTel3645111326;15;30;17;30;36;6;2448131363664;PROBLEMS;F2
SEE3645111326;14;30;15;30;45;6;2448131363664;PROBLEMS;F2
TM5645111326;8;30;9;30;49;6;2448131363664;PROBLEMS;F2
AMS111326;9;30;11;0;103;6;2448131363667;TEORICA;FA1
AMS111326;8;0;9;30;89;6;2448131363667;TEORICA;FA1
ASA7645111326;14;30;16;0;79;6;2448131363667;TEORICA;FA1
ASA7645111326;13;0;14;30;120;6;2448131363667;TEORICA;FA1
ASA7645111326;16;0;17;30;22;6;2448131363674;PROBLEMS;F4
EO10111326;14;30;15;30;34;6;2448131363674;PROBLEMS;F4
E3645111326;8;0;10;0;35;6;2448131363676;PROBLEMS;F3
EO10111326;13;30;14;30;35;6;2448131363676;PROBLEMS;F3
EM1326;11;0;12;30;19;6;2448131363788;PROBLEMS;I6
GApl3645111326;9;30;11;0;17;6;2448131363788;TEORICA;I6
FTR3645111326;14;0;16;0;6;6;2448131363791;TEORICA;I5
MGeo3645111326;8;30;10;0;25;6;2448131363791;PROBLEMS;I5
RMin3645111326;11;0;12;30;1;6;2448131363791;PROBLEMS;I5
DPM3645111326;14;0;17;0;11;6;2448131363837;LABORATORIAL;LTE
Tos1326-0;13;0;15;0;0;6;2448131363840;TEORICA;I9
DR3645111326;13;0;14;30;14;6;2448131363841;PROBLEMS;I8
DR3645111326;12;0;13;0;14;6;2448131363841;TEORICA;I8
AEsp645111326;18;30;20;0;14;6;2448131364033;PROBLEMS;AM
DSM23645111326;8;0;9;30;33;6;2448131364033;TEORICA;AM
MADec31145111326;17;0;18;30;71;6;2448131364033;TEORICA;AM
TE3645111326;11;0;13;0;26;6;2448131364033;TEORICA;AM
EO23645111326;11;0;12;30;79;6;2448131364218;TEORICA;EA5
LP5645111326;11;30;13;0;30;2;2448131361185;PROBLEMS;E5
MD5645111326;10;0;11;30;40;2;2448131361185;PROBLEMS;E5
CV3645111326;12;0;13;0;56;2;2448131361580;TEORICA;VA1
Q3645111326;13;0;14;0;41;2;2448131361580;PROBLEMS;VA1
TCN26;10;0;11;30;1;2;2448131361580;TEORICA;VA1
A25645111326;8;0;9;30;56;2;2448131361583;TEORICA;VA2
EB3645111326;14;30;16;0;53;2;2448131361583;TEORICA;VA2
GCon3645111326;16;30;18;30;60;2;2448131361583;TEORICA;VA2
MC53645111326;13;0;14;30;70;2;2448131361583;TEORICA;VA2
Mec3645111326;11;30;13;0;80;2;2448131361583;TEORICA;VA2
DEst3645111326;13;0;14;30;109;2;2448131361602;TEORICA;VA3
FEsta3645111326;11;0;12;30;73;2;2448131361602;TEORICA;VA3
HRH3645111326;9;30;11;0;36;2;2448131361602;TEORICA;VA3
MSR3645111326;8;0;9;30;81;2;2448131361602;TEORICA;VA3
RM3645111326;14;30;16;0;69;2;2448131361602;TEORICA;VA3
RM3645111326;16;0;17;30;56;2;2448131361602;TEORICA;VA3
H3645111326;13;0;14;30;70;2;2448131361604;TEORICA;VA4
H3645111326;14;30;16;0;94;2;2448131361604;TEORICA;VA4
HRH3645111326;8;0;9;30;53;2;2448131361604;TEORICA;VA4
MSR3645111326;9;30;11;0;132;2;2448131361604;TEORICA;VA4
Tra6645111326;11;0;13;0;98;2;2448131361604;TEORICA;VA4
DEst3645111326;17;30;19;0;9;2;2448131361607;TEORICA;VA5
FES3645111326;9;30;11;0;69;2;2448131361607;TEORICA;VA5
MO23645111326;14;0;15;30;103;2;2448131361607;TEORICA;VA5
PRC3645111326;16;0;17;30;41;2;2448131361607;TEORICA;VA5
DEst3645111326;14;30;16;0;107;2;2448131361622;TEORICA;VA6
Mec3645111326;10;0;11;30;127;2;2448131361622;TEORICA;VA6
S645111326;12;30;14;30;89;2;2448131361622;TEORICA;VA6
DAF26;11;30;13;0;16;2;2448131361644;TEORICA;V0.03
DPA26;14;30;16;30;29;2;2448131361645;TEORICA;V0.04
Ges23645111326;17;30;19;0;25;2;2448131361645;PROBLEMS;V0.04
METF3645111326;11;0;13;0;8;2;2448131361645;TEORICA;V0.04
PA43645111326;11;0;13;0;25;2;2448131361663;SEMINARY;V0.10
PA43645111326;11;0;13;0;22;2;2448131361664;SEMINARY;V0.11
PA3645111326;10;0;13;0;25;2;2448131361665;LABORATORIAL;V0.12
