acronym_1;hourS;minS;hourE;minE;currentC;day;roomID;type_1;nameR
ASInt179;8;0;9;30;64;3;2448131362989;TEORICA;EA3
Cont25179;17;30;19;0;78;3;2448131362989;TEORICA;EA3
PCEEle25179;15;30;17;0;70;3;2448131362989;TEORICA;EA3
RT25179;11;0;12;30;49;3;2448131362989;TEORICA;EA3
SAut17;14;0;15;30;80;3;2448131362989;TEORICA;EA3
APInd25179;8;0;9;30;39;3;2448131362990;TEORICA;EA4
ARed25179;9;30;11;0;65;3;2448131362990;TEORICA;EA4
Bio-BC;12;30;14;0;75;3;2448131362990;TEORICA;EA4
ECom25179;14;0;15;30;22;3;2448131362990;TEORICA;EA4
OC11179;12;30;14;0;89;3;2448131362990;TEORICA;EA4
R25179;15;30;17;0;39;3;2448131362990;TEORICA;EA4
SS25179;17;0;18;30;39;3;2448131362990;PROBLEMS;EA4
SSof25179;11;0;12;30;55;3;2448131362990;TEORICA;EA4
EBioe25179;13;0;15;0;25;3;2448131363027;TEORICA;E8
ISCP179;15;30;17;0;19;3;2448131363027;TEORICA;E8
R25179;17;0;18;30;28;3;2448131363027;PROBLEMS;E8
TComu5179;8;0;9;30;16;3;2448131363027;PROBLEMS;E8
TGF25179;10;0;12;0;13;3;2448131363027;TEORICA;E8
EAer25179;15;0;16;30;45;3;2448131363231;TEORICA;Q01
PEst2445179;11;0;12;30;31;3;2448131363231;PROBLEMS;Q01
PMeca25179;12;30;14;0;41;3;2448131363231;PROBLEMS;Q01
RP25179;9;30;11;0;20;3;2448131363231;TEORICA;Q01
ACED1235179;12;0;13;0;192;3;2448131363245;TEORICA;QA
ACED1325179;13;0;14;0;148;3;2448131363245;TEORICA;QA
ACED425179;14;30;15;30;224;3;2448131363245;TEORICA;QA
AL1745179;10;0;11;0;161;3;2448131363245;TEORICA;QA
AL425179;11;0;12;0;88;3;2448131363245;TEORICA;QA
CDI725179;9;0;10;0;160;3;2448131363245;TEORICA;QA
MF25179;16;0;17;30;74;3;2448131363245;TEORICA;QA
CDI2925179;13;0;14;0;81;3;2448131363432;TEORICA;PA2
AL1025179;13;0;14;0;142;3;2448131363437;TEORICA;PA1
AL1225179;14;0;15;0;112;3;2448131363437;TEORICA;PA1
CMat25179;15;0;16;30;63;3;2448131363437;TEORICA;PA1
FP45179;9;30;11;0;128;3;2448131363437;TEORICA;PA1
ICC25179;11;0;12;30;42;3;2448131363437;TEORICA;PA1
PP-1-2;17;0;19;0;12;3;2448131363437;SEMINARY;PA1
PP-1-2;17;0;19;0;12;3;2448131363437;SEMINARY;PA1
EST;10;0;12;0;26;3;2448131363469;TEORICA;P1
FC25179;17;30;19;30;13;3;2448131363469;LABORATORIAL;P1
FCQ25179;8;0;10;0;19;3;2448131363469;TEORICA;P1
MADec179;15;30;17;0;25;3;2448131363469;TEORICA;P1
N325179;15;0;17;0;37;3;2448131363469;TEORICA;P1
FTel25179;15;30;17;30;50;3;2448131363472;PROBLEMS;P3
OApl9;9;0;12;0;0;3;2448131363482;TEORICA;P9
AL425179;9;30;11;0;30;3;2448131363483;PROBLEMS;P8
CMat25179;16;30;18;0;46;3;2448131363483;PROBLEMS;P8
ER25179;15;0;16;30;51;3;2448131363483;PROBLEMS;P8
H45179;11;0;12;30;26;3;2448131363483;TEORICA;P8
MEDM;12;30;14;30;16;3;2448131363483;TEORICA;P8
CMQ25179;15;0;17;0;30;3;2448131363498;TEORICA;P12
ERen25179;11;0;12;30;44;3;2448131363498;PROBLEMS;P12
FA25179;12;30;14;30;5;3;2448131363498;TEORICA;P12
CP325179;15;0;16;30;35;3;2448131363500;PROBLEMS;P13
CP325179;16;30;18;0;35;3;2448131363500;PROBLEMS;P13
EPro35179;11;0;12;30;48;3;2448131363500;PROBLEMS;P13
SMec25179;14;0;16;0;22;3;2448131363640;TEORICA;F8
SSM25179;16;0;17;0;34;3;2448131363640;PROBLEMS;F8
AL1425179;14;0;15;0;108;3;2448131363642;TEORICA;FA3
BD225179;8;0;9;30;102;3;2448131363642;TEORICA;FA3
BD225179;9;30;11;0;100;3;2448131363642;TEORICA;FA3
CTM25179;11;0;12;30;118;3;2448131363642;TEORICA;FA3
IArt45179;12;30;14;0;120;3;2448131363642;TEORICA;FA3
VI25;16;0;17;30;83;3;2448131363642;TEORICA;FA3
AGI17;14;0;15;30;48;3;2448131363664;TEORICA;F2
AL425179;8;0;9;30;12;3;2448131363664;PROBLEMS;F2
EDO25179;10;0;12;0;2;3;2448131363664;TEORICA;F2
FC25179;15;30;16;30;38;3;2448131363664;PROBLEMS;F2
Ges55179;17;0;18;30;29;3;2448131363664;PROBLEMS;F2
MO65179;18;30;19;30;4;3;2448131363664;PROBLEMS;F2
CDI2525179;13;0;14;0;108;3;2448131363667;TEORICA;FA1
CDI2525179;14;0;15;0;74;3;2448131363667;TEORICA;FA1
DAD9;9;30;11;0;87;3;2448131363667;TEORICA;FA1
PMeca25179;8;0;9;30;103;3;2448131363667;TEORICA;FA1
ES;11;0;12;30;50;3;2448131363667;TEORICA;FA1
Qui225179;15;0;16;30;88;3;2448131363667;TEORICA;FA1
GEne5179;14;30;16;0;54;3;2448131363674;PROBLEMS;F4
IPEst25179;13;0;14;30;82;3;2448131363674;TEORICA;F4
MQua25179;19;0;19;30;6;3;2448131363674;LABORATORIAL;F4
MQua25179;18;0;19;0;9;3;2448131363674;PROBLEMS;F4
TMCon25179;11;0;13;0;0;3;2448131363674;TEORICA;F4
AED25179;8;30;9;30;41;3;2448131363676;PROBLEMS;F3
ASE17;9;30;11;0;22;3;2448131363676;TEORICA;F3
FC25179;16;30;17;30;18;3;2448131363676;PROBLEMS;F3
GPro25179;14;30;16;0;36;3;2448131363676;PROBLEMS;F3
PO65179;11;0;12;30;32;3;2448131363676;LABORATORIAL;F3
SSM25179;17;30;18;30;22;3;2448131363676;PROBLEMS;F3
TCal25179;12;30;13;30;54;3;2448131363676;PROBLEMS;F3
MG25179;14;30;16;30;7;3;2448131363723;TEORICA;I3
MH25179;17;30;19;0;5;3;2448131363723;PROBLEMS;I3
PMRS25179;9;0;11;0;17;3;2448131363723;LABORATORIAL;I3
PMRS25179;13;30;14;30;26;3;2448131363723;PROBLEMS;I3
G45179;10;0;13;0;12;3;2448131363788;PROBLEMS;I6
EPed9;19;0;21;0;5;3;2448131363791;TEORICA;I5
Geom25179;9;0;10;30;17;3;2448131363791;TEORICA;I5
MRoc25179;12;30;14;0;15;3;2448131363791;PROBLEMS;I5
SSA25179;15;0;17;0;15;3;2448131363791;PROBLEMS;I5
LA25179;10;0;12;0;8;3;2448131363840;TEORICA;I9
MMB349;15;0;17;0;12;3;2448131363840;TEORICA;I9
TCA9;17;0;18;0;0;3;2448131363840;TUTORIAL_ORIENTATION;I9
GM25179;10;30;12;0;11;3;2448131363841;TEORICA;I8
PEGMin25179;12;0;14;0;5;3;2448131363841;PROBLEMS;I8
SSA25179;8;30;10;30;15;3;2448131363841;PROBLEMS;I8
CMM25179;11;0;12;30;119;3;2448131364033;TEORICA;AM
MCL25179;16;30;19;30;62;3;2448131364033;TEORICA;AM
PMeca25179;9;30;11;0;84;3;2448131364033;TEORICA;AM
TCal25179;8;0;9;30;124;3;2448131364033;TEORICA;AM
VRui25179;13;0;14;30;130;3;2448131364033;TEORICA;AM
VRui25179;14;30;16;0;127;3;2448131364033;TEORICA;AM
DMG;9;0;10;30;31;3;2448131364044;LABORATORIAL;MOM
DMG;11;0;12;0;30;3;2448131364044;LABORATORIAL;MOM
DMG;9;0;10;30;29;3;2448131364045;LABORATORIAL;SDM
DMG;11;0;12;0;30;3;2448131364045;LABORATORIAL;SDM
AAut25179;15;30;17;0;113;3;2448131364218;TEORICA;EA5
AL1625179;14;0;15;0;115;3;2448131364218;TEORICA;EA5
CSC;9;30;11;0;52;3;2448131364218;TEORICA;EA5
IASD25179;11;0;12;30;97;3;2448131364218;TEORICA;EA5
IM25179;12;30;14;0;108;3;2448131364218;TEORICA;EA5
E25179;17;0;19;0;35;4;2448131361185;PROBLEMS;E5
IP25179;13;30;16;30;24;4;2448131361185;PROBLEMS;E5
SGA25179;10;0;11;30;13;4;2448131361185;PROBLEMS;E5
EMet25179;13;0;14;0;58;4;2448131361580;TEORICA;VA1
GFun25179;10;30;11;30;45;4;2448131361580;TEORICA;VA1
M35179;17;0;19;0;44;4;2448131361580;TEORICA;VA1
PIPSI9;9;0;10;30;0;4;2448131361580;TEORICA;VA1
VC25179;14;0;15;30;53;4;2448131361580;TEORICA;VA1
CAV179;9;30;11;0;53;4;2448131361583;TEORICA;VA2
EB225179;15;30;17;0;68;4;2448131361583;TEORICA;VA2
EB225179;14;0;15;30;18;4;2448131361583;TEORICA;VA2
Mec-I;11;0;12;30;95;4;2448131361583;TEORICA;VA2
VC25179;12;30;14;0;43;4;2448131361583;TEORICA;VA2
EMet25179;14;30;15;30;85;4;2448131361602;TEORICA;VA3
II25179;16;0;18;0;44;4;2448131361602;TEORICA;VA3
Mat25179;8;30;10;0;61;4;2448131361602;TEORICA;VA3
Qui325179;13;0;14;30;115;4;2448131361602;TEORICA;VA3
Qui425179;10;0;11;30;96;4;2448131361602;TEORICA;VA3
Qui425179;11;30;13;0;114;4;2448131361602;TEORICA;VA3
ACED1725179;13;0;14;0;111;4;2448131361604;TEORICA;VA4
CP25179;10;0;11;30;133;4;2448131361604;TEORICA;VA4
CP25179;11;30;13;0;100;4;2448131361604;TEORICA;VA4
CP325179;15;30;17;0;70;4;2448131361604;TEORICA;VA4
PEst65179;14;0;15;30;223;4;2448131361604;TEORICA;VA4
FCon25179;12;30;13;30;85;4;2448131361607;TEORICA;VA5
HAM25179;14;0;15;30;56;4;2448131361607;TEORICA;VA5
Mec25179;15;30;17;0;45;4;2448131361607;PROBLEMS;VA5
PS225179;9;0;10;30;75;4;2448131361607;TEORICA;VA5
RM25179;11;0;12;30;68;4;2448131361607;TEORICA;VA5
VC25179;17;0;18;30;14;4;2448131361607;TEORICA;VA5
AE-I;11;0;12;30;33;4;2448131361622;PROBLEMS;VA6
FCon25179;10;0;11;0;31;4;2448131361622;TEORICA;VA6
Ges55179;15;0;16;0;118;4;2448131361622;TEORICA;VA6
RM25179;12;30;14;0;55;4;2448131361622;TEORICA;VA6
R-MAD;17;0;18;30;0;4;2448131361639;TEORICA;V0.15
RD9;9;0;12;0;0;4;2448131361641;TEORICA;V0.14
ACED1425179;11;0;12;30;49;4;2448131361643;PROBLEMS;V0.02
Pro55179;16;0;17;30;37;4;2448131361643;PROBLEMS;V0.02
S;13;0;16;0;15;4;2448131361643;PROBLEMS;V0.02
TFPAC25179;9;0;11;0;12;4;2448131361643;TEORICA;V0.02
DSEA9;18;0;20;0;17;4;2448131361644;TEORICA;V0.03
SSist;11;0;12;30;30;4;2448131361644;LABORATORIAL;V0.03
MMA25179;16;0;18;0;13;4;2448131361644;TEORICA;V0.03
SD45179;13;0;14;30;36;4;2448131361644;PROBLEMS;V0.03
Bioc25179;15;30;17;0;20;4;2448131361645;PROBLEMS;V0.04
Bioc25179;14;0;15;30;20;4;2448131361645;TEORICA;V0.04
CC519;10;0;12;0;26;4;2448131361645;TEORICA;V0.04
IEMec25179;17;0;18;30;19;4;2448131361645;PROBLEMS;V0.04
PA225179;15;0;19;0;28;4;2448131361663;LABORATORIAL;V0.10
PA225179;15;0;19;0;27;4;2448131361664;LABORATORIAL;V0.11
AAE225179;17;0;19;0;2;4;2448131361679;TEORICA;V1.23
EMM25179;8;30;10;0;47;4;2448131361679;TEORICA;V1.23
LC25179;13;0;14;0;49;4;2448131361679;TEORICA;V1.23
MNN25179;16;30;17;0;22;4;2448131361679;LABORATORIAL;V1.23
MNN25179;14;0;15;30;22;4;2448131361679;TEORICA;V1.23
PRP25179;11;0;12;30;22;4;2448131361679;TEORICA;V1.23
DEES45179;11;30;13;0;2;4;2448131361680;PROBLEMS;V1.24
Geog25179;13;0;14;30;31;4;2448131361680;TEORICA;V1.24
MFA25179;16;0;17;30;20;4;2448131361680;PROBLEMS;V1.24
MFA25179;14;30;16;0;20;4;2448131361680;TEORICA;V1.24
MFC35179;9;30;11;0;4;4;2448131361680;PROBLEMS;V1.24
ACED1235179;9;0;10;30;43;4;2448131361681;PROBLEMS;V1.25
CDI825179;13;30;15;0;30;4;2448131361681;PROBLEMS;V1.25
MA125179;10;30;13;0;55;4;2448131361681;PROBLEMS;V1.25
TMan25179;15;0;17;0;29;4;2448131361681;TEORICA;V1.25
CDI2525179;16;0;17;30;38;4;2448131361682;PROBLEMS;V1.26
DEES45179;10;0;11;30;37;4;2448131361682;PROBLEMS;V1.26
Ges55179;13;30;14;30;32;4;2448131361682;TEORICA;V1.26
H225179;8;30;10;0;24;4;2448131361682;PROBLEMS;V1.26
Pon25179;11;30;13;0;28;4;2448131361682;PROBLEMS;V1.26
EAH25179;11;30;13;0;27;4;2448131361683;PROBLEMS;V1.31
EAH25179;10;0;11;30;27;4;2448131361683;TEORICA;V1.31
GPro25179;17;0;18;30;36;4;2448131361683;PROBLEMS;V1.31
HOM25179;9;30;10;0;23;4;2448131361683;LABORATORIAL;V1.31
II25179;14;0;16;0;44;4;2448131361683;TEORICA;V1.31
ACE25179;8;30;10;0;21;4;2448131361684;PROBLEMS;V1.27
EMM25179;10;0;11;30;7;4;2448131361684;TEORICA;V1.27
MCM25179;17;0;18;30;10;4;2448131361684;TEORICA;V1.27
AEG25179;14;0;15;30;20;4;2448131361685;PROBLEMS;V1.32
ESG25179;10;30;12;0;7;4;2448131361685;TEORICA;V1.32
MAG25179;12;0;13;30;12;4;2448131361685;PROBLEMS;V1.32
CDI2925179;9;30;11;0;30;4;2448131361687;PROBLEMS;V1.33
FTP25179;12;0;14;0;62;4;2448131361687;TEORICA;V1.33
MF225179;16;0;17;0;60;4;2448131361687;PROBLEMS;V1.33
MSol25179;17;0;18;0;38;4;2448131361687;PROBLEMS;V1.33
AL1625179;16;0;17;30;40;4;2448131361689;PROBLEMS;V1.34
AL1625179;14;30;16;0;36;4;2448131361689;PROBLEMS;V1.34
ECImo;8;0;9;30;5;4;2448131361689;PROBLEMS;V1.34
IP25179;9;30;12;30;15;4;2448131361689;PROBLEMS;V1.34
MEdi;8;0;9;30;4;4;2448131361689;PROBLEMS;V1.34
MF225179;18;0;19;0;8;4;2448131361689;PROBLEMS;V1.34
SS25179;12;30;14;0;39;4;2448131361689;PROBLEMS;V1.34
PFina25179;8;0;12;0;25;4;2448131361696;LABORATORIAL;V1.38
PFina25179;12;0;13;0;10;4;2448131361696;SEMINARY;V1.38
FPT-PRU;8;0;11;0;27;4;2448131361712;PROBLEMS;V1.20.1
FPT-PRU;14;0;17;0;32;4;2448131361712;PROBLEMS;V1.20.1
EB225179;15;30;17;0;17;4;2448131361715;PROBLEMS;V1.12
EMet25179;17;0;18;30;31;4;2448131361715;PROBLEMS;V1.12
MA125179;8;0;10;30;34;4;2448131361715;PROBLEMS;V1.12
MA125179;10;30;13;0;56;4;2448131361715;PROBLEMS;V1.12
Neur35179;13;0;15;0;7;4;2448131361715;TEORICA;V1.12
EO225179;9;30;10;30;46;4;2448131361716;PROBLEMS;V1.11
IC25179;17;30;19;0;32;4;2448131361716;PROBLEMS;V1.11
MCL25179;16;30;17;0;19;4;2448131361716;LABORATORIAL;V1.11
MCL25179;15;30;16;30;18;4;2448131361716;PROBLEMS;V1.11
PDG25179;13;0;14;30;14;4;2448131361716;TEORICA;V1.11
PEst30179;11;0;12;30;10;4;2448131361716;PROBLEMS;V1.11
RR45179;21;0;22;30;2;4;2448131361716;PROBLEMS;V1.11
AL1525179;17;0;18;30;17;4;2448131361717;PROBLEMS;V1.10
EMat;9;0;11;0;17;4;2448131361717;TEORICA;V1.10
GRSol;15;0;17;0;9;4;2448131361717;TEORICA;V1.10
Mat25179;11;0;12;30;31;4;2448131361717;PROBLEMS;V1.10
MP25179;13;0;14;30;13;4;2448131361717;TEORICA;V1.10
EF25179;11;0;12;30;2;4;2448131361719;PROBLEMS;V1.05
MAS35179;13;30;15;0;8;4;2448131361719;TEORICA;V1.05
TAPT25179;21;30;22;30;3;4;2448131361720;PROBLEMS;V1.04
TAPT25179;19;30;21;30;7;4;2448131361720;TEORICA;V1.04
FPT-PRU;8;0;11;0;25;4;2448131361728;PROBLEMS;V1.20.3
S;13;0;16;0;15;4;2448131361728;PROBLEMS;V1.20.3
ACED425179;13;30;15;0;49;4;2448131361729;PROBLEMS;V1.17
AL1425179;17;0;18;30;39;4;2448131361729;PROBLEMS;V1.17
EO425179;10;0;11;0;41;4;2448131361729;PROBLEMS;V1.17
RM25179;11;0;12;30;21;4;2448131361729;PROBLEMS;V1.17
Arq25179;16;30;19;30;33;4;2448131361730;PROBLEMS;V1.16
EO625179;15;30;16;30;38;4;2448131361730;PROBLEMS;V1.16
Hidr;10;30;12;0;21;4;2448131361730;PROBLEMS;V1.16
MAG25179;9;0;10;30;12;4;2448131361730;TEORICA;V1.16
MC235179;12;0;13;30;35;4;2448131361730;TEORICA;V1.16
CDI3325179;14;30;16;0;38;4;2448131361731;PROBLEMS;V1.15
EO625179;17;0;18;0;33;4;2448131361731;PROBLEMS;V1.15
FCon25179;8;0;11;0;21;4;2448131361731;PROBLEMS;V1.15
Fis25179;11;0;12;0;33;4;2448131361731;PROBLEMS;V1.15
TEM179;12;0;13;0;35;4;2448131361731;PROBLEMS;V1.15
VRui25179;13;30;14;30;42;4;2448131361731;PROBLEMS;V1.15
AE-I;12;30;14;0;74;4;2448131361732;TEORICA;V1.14
GFun25179;9;0;10;30;30;4;2448131361732;PROBLEMS;V1.14
H225179;11;0;12;30;30;4;2448131361732;PROBLEMS;V1.14
PPon;15;30;17;0;6;4;2448131361732;PROBLEMS;V1.14
AVT35179;12;30;14;0;24;4;2448131361733;TEORICA;V1.09
FCon25179;8;0;11;0;9;4;2448131361733;PROBLEMS;V1.09
GRSol;17;0;18;30;9;4;2448131361733;PROBLEMS;V1.09
PEst65179;15;30;17;0;60;4;2448131361733;PROBLEMS;V1.09
EAer25179;12;30;14;0;41;4;2448131361734;PROBLEMS;V1.08
MCL25179;12;0;12;30;41;4;2448131361734;LABORATORIAL;V1.08
MCL25179;11;0;12;0;44;4;2448131361734;PROBLEMS;V1.08
ME25179;14;0;15;0;43;4;2448131361734;TEORICA;V1.08
MQua25179;15;0;17;0;18;4;2448131361734;TEORICA;V1.08
TFP25179;9;30;11;0;16;4;2448131361734;TEORICA;V1.08
Topo25179;8;0;9;30;44;4;2448131361734;TEORICA;V1.08
ARis25179;9;30;11;0;19;4;2448131361735;PROBLEMS;V1.07
ARis25179;11;0;12;30;19;4;2448131361735;TEORICA;V1.07
CTM25179;14;0;14;30;35;4;2448131361735;LABORATORIAL;V1.07
CTM25179;13;0;14;0;35;4;2448131361735;PROBLEMS;V1.07
EMet25179;14;30;15;30;85;4;2448131361735;TEORICA;V1.07
H225179;11;0;12;30;30;4;2448131361735;PROBLEMS;V1.07
MP25179;17;0;17;30;13;4;2448131361735;LABORATORIAL;V1.07
SSM25179;17;30;18;30;25;4;2448131361735;PROBLEMS;V1.07
CDI3325179;13;0;14;30;37;4;2448131361736;PROBLEMS;V1.06
EMF25179;12;0;13;0;41;4;2448131361736;PROBLEMS;V1.06
EMF25179;11;0;12;0;46;4;2448131361736;TEORICA;V1.06
FLTC25179;15;0;17;0;16;4;2448131361736;TEORICA;V1.06
Topo25179;9;30;11;0;42;4;2448131361736;PROBLEMS;V1.06
AL1425179;13;0;14;30;33;4;2448131362251;PROBLEMS;C01
MC235179;10;0;11;30;9;4;2448131362251;TEORICA;C01
MEng25179;12;0;13;0;26;4;2448131362251;PROBLEMS;C01
Qui325179;16;30;17;30;22;4;2448131362251;PROBLEMS;C01
CEN25179;11;0;12;30;28;4;2448131362317;TEORICA;C9
DAmb35179;14;0;17;0;35;4;2448131362317;PROBLEMS;C9
DHN25179;8;0;9;30;30;4;2448131362317;TEORICA;C9
MQ25179;9;30;11;0;82;4;2448131362317;TEORICA;C9
TQui325179;12;30;14;0;60;4;2448131362317;PROBLEMS;C9
ACED1625179;13;30;14;30;80;4;2448131362333;TEORICA;GA2
Aer25179;8;0;9;30;103;4;2448131362333;TEORICA;GA2
Geog25179;11;30;13;0;31;4;2448131362333;TEORICA;GA2
MEstru25179;9;30;11;0;108;4;2448131362333;TEORICA;GA2
AL1735179;8;0;9;0;128;4;2448131362371;TEORICA;GA1
CDI3425179;9;0;10;0;129;4;2448131362371;TEORICA;GA1
DAmb35179;11;0;13;0;68;4;2448131362371;TEORICA;GA1
DMG;10;0;11;0;81;4;2448131362371;LABORATORIAL;GA1
Pro55179;14;30;16;0;142;4;2448131362371;TEORICA;GA1
Qui45179;13;0;14;30;100;4;2448131362371;TEORICA;GA1
CP225179;14;30;16;0;116;4;2448131362372;TEORICA;GA3
EEner25179;11;0;12;30;53;4;2448131362372;TEORICA;GA3
Fis25179;10;0;11;0;59;4;2448131362372;TEORICA;GA3
LFEB25179;8;30;9;30;59;4;2448131362372;TEORICA;GA3
OC11179;12;30;14;0;119;4;2448131362372;TEORICA;GA3
ACED1625179;9;30;11;0;45;4;2448131362439;PROBLEMS;C13
AL1745179;11;0;12;30;39;4;2448131362439;PROBLEMS;C13
FMS;13;0;14;30;5;4;2448131362439;TEORICA;C13
MF225179;17;0;18;0;63;4;2448131362439;PROBLEMS;C13
PN25179;14;30;16;0;15;4;2448131362439;PROBLEMS;C13
SSM25179;16;0;17;0;41;4;2448131362439;PROBLEMS;C13
ACED1425179;12;30;14;0;24;4;2448131362440;PROBLEMS;C12
ACED1625179;8;0;9;30;31;4;2448131362440;PROBLEMS;C12
AEN25179;17;30;19;0;15;4;2448131362440;TEORICA;C12
PEst2335179;10;0;11;30;34;4;2448131362440;PROBLEMS;C12
PN25179;14;30;16;0;15;4;2448131362440;PROBLEMS;C12
EO225179;12;0;13;0;27;4;2448131362449;PROBLEMS;C11
MEng25179;8;0;9;0;35;4;2448131362449;PROBLEMS;C11
NN225179;14;0;16;0;37;4;2448131362449;TEORICA;C11
PIPSI9;10;30;12;0;0;4;2448131362449;TEORICA;C11
SEE35179;9;30;10;30;65;4;2448131362449;PROBLEMS;C11
TEN;16;0;17;30;6;4;2448131362449;TEORICA;C11
AL1625179;14;30;16;0;32;4;2448131362450;PROBLEMS;C10
CDI2925179;11;0;12;30;30;4;2448131362450;PROBLEMS;C10
H45179;16;0;17;30;23;4;2448131362450;PROBLEMS;C10
MSol25179;13;30;14;30;39;4;2448131362450;PROBLEMS;C10
PAer25179;8;0;10;30;20;4;2448131362450;LABORATORIAL;C10
TCal25179;12;30;13;30;55;4;2448131362450;PROBLEMS;C10
ACED1625179;12;30;13;30;137;4;2448131362493;TEORICA;GA4
AL1525179;16;0;17;0;88;4;2448131362493;TEORICA;GA4
AL1735179;9;0;10;0;83;4;2448131362493;TEORICA;GA4
CDI3025179;13;30;14;30;90;4;2448131362493;TEORICA;GA4
FEle25179;11;0;12;30;91;4;2448131362493;TEORICA;GA4
EO525179;9;30;11;0;51;4;2448131362494;TEORICA;GA5
MO65179;13;30;15;0;117;4;2448131362494;TEORICA;GA5
MO65179;16;0;17;30;83;4;2448131362494;TEORICA;GA5
RC45179;11;0;12;30;120;4;2448131362494;TEORICA;GA5
CDI1325179;13;0;14;0;61;4;2448131362613;TEORICA;QA02.1
FTel25179;14;0;15;30;115;4;2448131362613;TEORICA;QA02.1
MC625179;11;0;12;30;99;4;2448131362613;TEORICA;QA02.1
OA25179;15;30;17;0;100;4;2448131362613;TEORICA;QA02.1
RP25179;10;30;11;0;20;4;2448131362613;LABORATORIAL;QA02.1
TQui325179;8;0;9;30;118;4;2448131362613;TEORICA;QA02.1
CP325179;14;0;15;30;99;4;2448131362614;TEORICA;QA02.2
EQBS225179;13;0;14;0;95;4;2448131362614;TEORICA;QA02.2
PS45179;11;0;12;30;31;4;2448131362614;PROBLEMS;QA02.2
Q25179;15;30;17;0;93;4;2448131362614;TEORICA;QA02.2
QO425179;9;30;11;0;76;4;2448131362614;PROBLEMS;QA02.2
FTel25179;12;30;14;0;97;4;2448131362615;TEORICA;QA02.3
IEI7179;9;30;12;30;64;4;2448131362615;TEORICA;QA02.3
Qui325179;14;30;16;0;104;4;2448131362615;TEORICA;QA02.3
AQ25179;14;30;16;0;160;4;2448131362616;TEORICA;QA02.4
FT35179;13;0;14;30;82;4;2448131362616;TEORICA;QA02.4
IAC45179;8;0;9;30;121;4;2448131362616;TEORICA;QA02.4
IEI7179;9;30;12;30;128;4;2448131362616;TEORICA;QA02.4
CP325179;15;30;17;0;68;4;2448131362719;TEORICA;QA1.1
FICQ9;11;0;13;0;3;4;2448131362719;PROBLEMS;QA1.1
MC425179;8;0;9;30;14;4;2448131362719;TEORICA;QA1.1
SAInt25179;14;0;15;30;48;4;2448131362719;TEORICA;QA1.1
T25179;9;30;11;0;51;4;2448131362719;TEORICA;QA1.1
MQ25179;11;0;12;30;82;4;2448131362720;PROBLEMS;QA1.2
MTer25179;13;30;15;0;71;4;2448131362720;TEORICA;QA1.2
PEQB325179;9;30;11;0;60;4;2448131362720;PROBLEMS;QA1.2
PEQB45179;8;0;9;30;16;4;2448131362720;PROBLEMS;QA1.2
POBD25179;15;0;17;0;30;4;2448131362720;TEORICA;QA1.2
EPla25179;11;0;12;0;37;4;2448131362721;PROBLEMS;QA1.3
EPla25179;9;30;11;0;89;4;2448131362721;TEORICA;QA1.3
IEBio5179;14;30;15;30;71;4;2448131362721;TEORICA;QA1.3
SCT25179;12;30;14;0;20;4;2448131362721;TEORICA;QA1.3
T225179;17;0;17;30;38;4;2448131362721;LABORATORIAL;QA1.3
T225179;16;0;17;0;37;4;2448131362721;PROBLEMS;QA1.3
CP325179;15;30;17;0;70;4;2448131362722;TEORICA;QA1.4
SSist;12;30;14;0;79;4;2448131362722;TEORICA;QA1.4
IEM25179;17;0;19;0;28;4;2448131362722;SEMINARY;QA1.4
ISis25179;11;0;12;30;44;4;2448131362722;TEORICA;QA1.4
PS225179;9;0;10;30;75;4;2448131362722;TEORICA;QA1.4
Qui525179;14;0;15;30;60;4;2448131362722;TEORICA;QA1.4
MA25179;9;30;12;0;29;4;2448131362738;PROBLEMS;Q4.2
MC625179;12;30;14;0;28;4;2448131362738;TEORICA;Q4.2
PEst30179;8;0;9;30;37;4;2448131362738;PROBLEMS;Q4.2
QM25179;14;0;16;0;34;4;2448131362738;TEORICA;Q4.2
Qui325179;16;0;17;0;25;4;2448131362738;PROBLEMS;Q4.2
Qui325179;16;0;17;0;8;4;2448131362738;PROBLEMS;Q4.2
Qui325179;17;30;18;30;19;4;2448131362738;PROBLEMS;Q4.2
Aer25179;12;0;12;30;0;4;2448131362742;LABORATORIAL;Q4.6
Aer25179;11;0;12;0;39;4;2448131362742;PROBLEMS;Q4.6
EO425179;12;30;13;30;43;4;2448131362742;PROBLEMS;Q4.6
LEB25179;13;30;14;30;16;4;2448131362742;LABORATORIAL;Q4.6
Neur35179;15;0;17;0;7;4;2448131362742;TEORICA;Q4.6
PPla9;9;30;11;0;40;4;2448131362742;TEORICA;Q4.6
AL1625179;14;30;16;0;36;4;2448131362743;PROBLEMS;Q4.7
PEBiolo5179;16;0;18;0;19;4;2448131362743;PROBLEMS;Q4.7
PEQB45179;8;0;9;30;35;4;2448131362743;PROBLEMS;Q4.7
TQui325179;9;30;11;0;47;4;2448131362743;PROBLEMS;Q4.7
ACED1325179;14;30;16;0;44;4;2448131362744;PROBLEMS;Q4.1
PEQB45179;11;0;12;30;9;4;2448131362744;PROBLEMS;Q4.1
Qui325179;16;0;17;0;21;4;2448131362744;PROBLEMS;Q4.1
SEne;9;0;11;0;14;4;2448131362744;TEORICA;Q4.1
AL1625179;16;0;17;30;40;4;2448131362947;PROBLEMS;E4
